101221202|濉溪|淮北
101221301|铜陵|铜陵
101221401|宣城|宣城
101221403|旌德|宣城
101221407|郎溪|宣城
101221405|绩溪|宣城
101221406|广德|宣城
101221402|泾县|宣城
101221404|宁国|宣城
101221501|六安|六安
101221507|舒城|六安
101221505|金寨|六安
101221506|霍山|六安
101221502|霍邱|六安
101221503|寿县|六安
101221601|巢湖|巢湖
101221605|和县|巢湖
101221604|含山|巢湖
101221602|庐江|巢湖
101221603|无为|巢湖
101221701|池州|池州
101221705|石台|池州
101221704|九华山|池州
101221702|东至|池州
101221703|青阳|池州
101230101|福州|福州
101230103|闽侯|福州
101230104|罗源|福州
101230111|福清|福州
101230107|永泰|福州
101230108|平潭|福州
101230110|长乐|福州
101230102|闽清|福州
101230105|连江|福州
101230201|厦门|厦门
101230202|同安|厦门
101230301|宁德|宁德
101230308|福鼎|宁德
101230309|屏南|宁德
101230306|福安|宁德
101230303|霞浦|宁德
101230304|寿宁|宁德
101230305|周宁|宁德
101230307|柘荣|宁德
101230302|古田|宁德
101230401|莆田|莆田
101230403|秀屿港|莆田
101230407|城厢|莆田
101230405|秀屿|莆田
101230406|荔城|莆田
101230402|仙游|莆田
101230404|涵江|莆田
101230501|泉州|泉州
101230509|晋江|泉州
101230505|德化|泉州
101230507|崇武|泉州
101230508|惠安|泉州
101230510|石狮|泉州
101230504|永春|泉州
101230502|安溪|泉州
101230506|南安|泉州
101230601|漳州|漳州
101230603|南靖|漳州
101230604|平和|漳州
101230610|华安|漳州
101230606|漳浦|漳州
101230607|诏安|漳州
101230608|东山|漳州
101230609|云霄|漳州
101230602|长泰|漳州
101230605|龙海|漳州
101230701|龙岩|龙岩
101230703|连城|龙岩
101230707|漳平|龙岩
101230705|上杭|龙岩
101230706|永定|龙岩
101230702|长汀|龙岩
101230704|武平|龙岩
101230801|三明|三明
101230803|清流|三明
101230804|泰宁|三明
101230805|将乐|三明
101230811|大田|三明
101230807|明溪|三明
101230808|沙县|三明
101230809|尤溪|三明
101230810|永安|三明
101230802|宁化|三明
101230806|建宁|三明
101230901|南平|南平
101230903|光泽|南平
101230904|邵武|南平
101230910|建瓯|南平
101230906|浦城|南平
101230907|建阳|南平
101230908|松溪|南平
101230909|政和|南平
101230902|顺昌|南平
101230905|武夷山|南平
101160101|兰州|兰州
101160103|永登|兰州
101160104|榆中|兰州
101160102|皋兰|兰州
101160201|定西|定西
101160203|陇西|定西
101160208|安定|定西
101160205|临洮|定西
101160206|漳县|定西
101160207|岷县|定西
101160202|通渭|定西
101160204|渭源|定西
101160301|平凉|平凉
101160303|灵台|平凉
101160308|崆峒|平凉
101160305|华亭|平凉
101160306|庄浪|平凉
101160307|静宁|平凉
101160302|泾川|平凉
101160304|崇信|平凉
101160401|庆阳|庆阳
101160403|环县|庆阳
101160404|华池|庆阳
101160406|正宁|庆阳
101160407|宁县|庆阳
101160408|镇原|庆阳
101160402|西峰|庆阳
101160405|合水|庆阳
101160501|武威|武威
101160503|古浪|武威
101160505|天祝|武威
101160502|民勤|武威
101160601|金昌|金昌
101160602|永昌|金昌
101160701|张掖|张掖
101160706|山丹|张掖
101160704|临泽|张掖
101160705|高台|张掖
101160702|肃南|张掖
101160703|民乐|张掖
101160801|酒泉|酒泉
101160803|金塔|酒泉
101160808|敦煌|酒泉
101160806|肃北|酒泉
101160807|玉门|酒泉
101160804|阿克塞|酒泉
101160805|瓜州|酒泉
101160901|天水|天水
101160903|清水|天水
101160908|麦积|天水
101160905|甘谷|天水
101160906|武山|天水
101160907|张家川|天水
101160902|北道区|天水
101160904|秦安|天水
101161001|武都|武都
101161003|文县|武都
101161004|宕昌|武都
101161009|两当|武都
101161006|西和|武都
101161007|礼县|武都
101161008|徽县|武都
101161002|成县|武都
101161005|康县|武都
101161101|临夏|临夏
101161102|康乐|临夏
101161106|东乡|临夏
101161104|广河|临夏
101161105|和政|临夏
101161107|积石山|临夏
101161103|永靖|临夏
101161201|合作|合作
101161203|卓尼|合作
101161208|夏河|合作
101161205|迭部|合作
101161206|玛曲|合作
101161207|碌曲|合作
101161202|临潭|合作
101161204|舟曲|合作
101161301|白银|白银
101161305|景泰|白银
101161303|会宁|白银
101161304|平川|白银
101161302|靖远|白银
101280101|广州|广州
101280105|花都|广州
101280104|增城|广州
101280102|番禺|广州
101280103|从化|广州
101280201|韶关|韶关
101280203|始兴|韶关
101280204|翁源|韶关
101280205|乐昌|韶关
101280209|曲江|韶关
101280207|南雄|韶关
101280208|新丰|韶关
101280210|浈江|韶关
101280211|武江|韶关
101280202|乳源|韶关
101280206|仁化|韶关
101280301|惠州|惠州
101280303|惠阳|惠州
101280305|龙门|惠州
101280302|博罗|惠州
101280304|惠东|惠州
101280401|梅州|梅州
101280403|蕉岭|梅州
101280409|梅县|梅州
101280406|丰顺|梅州
101280407|平远|梅州
101280408|五华|梅州
101280402|兴宁|梅州
101280404|大埔|梅州
101280501|汕头|汕头
101280503|澄海|汕头
101280504|南澳|汕头
101280502|潮阳|汕头
101280601|深圳|深圳
101280701|珠海|珠海
101280702|斗门|珠海
101280703|金湾|珠海
101280800|佛山|佛山
101280804|高明|佛山
101280803|南海|佛山
101280801|顺德|佛山
101280802|三水|佛山
101280901|肇庆|肇庆
101280903|四会|肇庆
101280908|高要|肇庆
101280906|怀集|肇庆
101280907|封开|肇庆
101280902|广宁|肇庆
101280905|德庆|肇庆
101281001|湛江|湛江
101281010|麻章|湛江
101281002|吴川|湛江
101281008|坡头|湛江
101281004|徐闻|湛江
101281005|廉江|湛江
101281007|遂溪|湛江
101281006|赤坎|湛江
101281009|霞山|湛江
101281003|雷州|湛江
101281101|江门|江门
101281104|新会|江门
101281108|鹤山|江门
101281106|台山|江门
101281107|蓬江|江门
101281109|江海|江门
101281103|开平|江门
101281105|恩平|江门
101281201|河源|河源
101281206|东源|河源
101281204|和平|河源
101281205|龙川|河源
101281202|紫金|河源
101281203|连平|河源
101281301|清远|清远
101281303|连州|清远
101281304|连山|清远
101281309|佛岗|清远
101281306|佛冈|清远
101281307|英德|清远
101281308|清新|清远
101281302|连南|清远
101281305|阳山|清远
101281401|云浮|云浮
101281406|云安|云浮
101281404|郁南|云浮
101281405|云城|云浮
101281402|罗定|云浮
101281403|新兴|云浮
101281501|潮州|潮州
101281503|潮安|潮州
101281502|饶平|潮州
101281601|东莞|东莞
101281701|中山|中山
101281801|阳江|阳江
101281804|阳西|阳江
101281803|阳东|阳江
101281802|阳春|阳江
101281901|揭阳|揭阳
101281905|揭东|揭阳
101281904|惠来|揭阳
101281902|揭西|揭阳
101281903|普宁|揭阳
101282001|茂名|茂名
101282006|茂港|茂名
101282004|电白|茂名
101282005|信宜|茂名
101282002|高州|茂名
101282003|化州|茂名
101282101|汕尾|汕尾
101282103|陆丰|汕尾
101282104|陆河|汕尾
101282102|海丰|汕尾
101300101|南宁|南宁
101300103|邕宁|南宁
101300104|横县|南宁
101300102|南宁城区|南宁
101300106|马山|南宁
101300107|上林|南宁
101300108|武鸣|南宁
101300109|宾阳|南宁
101300110|江南|南宁
101300105|隆安|南宁
101300201|崇左|崇左
101300203|龙州|崇左
101300207|宁明|崇左
101300205|大新|崇左
101300206|扶绥|崇左
101300202|天等|崇左
101300204|凭祥|崇左
101300301|柳州|柳州
101300304|鹿寨|柳州
101300308|三江|柳州
101300306|融安|柳州
101300307|融水|柳州
101300302|柳城|柳州
101300305|柳江|柳州
101300401|来宾|来宾
101300405|武宣|来宾
101300403|金秀|来宾
101300404|象州|来宾
101300406|合山|来宾
101300402|忻城|来宾
101300501|桂林|桂林
101300504|永福|桂林
101300505|临桂|桂林
101300506|兴安|桂林
101300507|灵川|桂林
101300514|资源|桂林
101300509|灌阳|桂林
101300510|阳朔|桂林
101300511|恭城|桂林
101300512|平乐|桂林
101300513|荔浦|桂林
101300503|龙胜|桂林
101300508|全州|桂林
101300601|梧州|梧州
101300606|岑溪|梧州
101300604|苍梧|梧州
101300605|蒙山|梧州
101300607|长洲|梧州
101300602|藤县|梧州
101300701|贺州|贺州
101300703|富川|贺州
101300704|钟山|贺州
101300702|昭平|贺州
101300801|贵港|贵港
101300803|平南|贵港
101300802|桂平|贵港
101300901|玉林|玉林
101300905|陆川|玉林
101300903|北流|玉林
101300904|容县|玉林
101300906|兴业|玉林
101300902|博白|玉林
101301001|百色|百色
101301003|田阳|百色
101301004|德保|百色
101301005|靖西|百色
101301012|田林|百色
101301007|平果|百色
101301008|隆林|百色
101301009|西林|百色
101301010|乐业|百色
101301011|凌云|百色
101301002|那坡|百色
101301006|田东|百色
101301101|钦州|钦州
101301103|灵山|钦州
101301102|浦北|钦州
101301201|河池|河池
101301202|天峨|河池
101301203|东兰|河池
101301204|巴马|河池
101301210|都安|河池
101301206|罗城|河池
101301207|宜州|河池
101301208|凤山|河池
101301209|南丹|河池
101301211|大化|河池
101301205|环江|河池
101301301|北海|北海
101301303|涠洲岛|北海
101301302|合浦|北海
101301401|防城港|防城港
101301403|东兴|防城港
101301405|防城|防城港
101301402|上思|防城港
101260101|贵阳|贵阳
101260110|云岩|贵阳
101260102|白云|贵阳
101260103|花溪|贵阳
101260111|南明|贵阳
101260105|息烽|贵阳
101260106|开阳|贵阳
101260107|修文|贵阳
101260108|清镇|贵阳
101260109|小河|贵阳
101260104|乌当|贵阳
101260201|遵义|遵义
101260203|仁怀|遵义
101260204|绥阳|遵义
101260205|湄潭|遵义
101260206|凤冈|遵义
101260207|桐梓|遵义
101260208|赤水|遵义
101260209|习水|遵义
101260210|道真|遵义
101260211|正安|遵义
101260212|务川|遵义
101260213|余庆|遵义
101260215|红花岗|遵义
101260214|汇川|遵义
101260202|遵义县|遵义
101260301|安顺|安顺
101260306|关岭|安顺
101260304|平坝|安顺
101260305|紫云|安顺
101260302|普定|安顺
101260303|镇宁|安顺
101260401|都匀|都匀
101260403|瓮安|都匀
101260404|长顺|都匀
101260405|福泉|都匀
101260412|荔波|都匀
101260407|龙里|都匀
101260408|罗甸|都匀
101260409|平塘|都匀
101260410|独山|都匀
101260411|三都|都匀
101260402|贵定|都匀
101260406|惠水|都匀
101260501|凯里|凯里
101260503|施秉|凯里
101260504|镇远|凯里
101260505|黄平|凯里
101260507|麻江|凯里
101260508|丹寨|凯里
101260509|三穗|凯里
101260510|台江|凯里
101260511|剑河|凯里
101260512|雷山|凯里
101260513|黎平|凯里
101260514|天柱|凯里
101260515|锦屏|凯里
101260516|榕江|凯里
101260517|从江|凯里
101260502|岑巩|凯里
101260601|铜仁|铜仁
101260603|玉屏|铜仁
101260604|万山|铜仁
101260611|松桃|铜仁
101260607|印江|铜仁
101260608|石阡|铜仁
101260609|沿河|铜仁
101260610|德江|铜仁
101260602|江口|铜仁
101260605|思南|铜仁
101260701|毕节|毕节
101260703|金沙|毕节
101260901|黔西|毕节
101260705|大方|毕节
101260706|纳雍|毕节
101260707|织金|毕节
101260702|赫章|毕节
101260704|威宁|毕节
101260801|六盘水|六盘水
101260804|盘县|六盘水
101260803|水城|六盘水
101260802|六枝|六盘水
101260701|毕节|黔西
101260703|金沙|黔西
101260901|黔西|黔西
101260705|大方|黔西
101260706|纳雍|黔西
101260707|织金|黔西
101260702|赫章|黔西
101260704|威宁|黔西
101310101|海口|海口
101310201|三亚|三亚
101310202|东方|东方
101310203|临高|临高
101310204|澄迈|澄迈
101310205|儋州|儋州
101310206|昌江|昌江
101310207|白沙|白沙
101310208|琼中|琼中
101310209|定安|定安
101310210|屯昌|屯昌
101310211|琼海|琼海
101310212|文昌|文昌
101310214|保亭|保亭
101310215|万宁|万宁
101310216|陵水|陵水
101310217|西沙|西沙
101310220|南沙岛|南沙岛
101310221|乐东|乐东
101090101|石家庄|石家庄
101090103|正定|石家庄
101090104|栾城|石家庄
101090105|行唐|石家庄
101090106|灵寿|石家庄
101090107|高邑|石家庄
101090108|深泽|石家庄
101090109|赞皇|石家庄
101090110|无极|石家庄
101090111|平山|石家庄
101090112|元氏|石家庄
101090113|赵县|石家庄
101090114|辛集|石家庄
101090115|藁城|石家庄
101090116|晋州|石家庄
101090117|新乐|石家庄
101090118|鹿泉|石家庄
101090102|井陉|石家庄
101090201|保定|保定
101090203|阜平|保定
101090204|徐水|保定
101090205|唐县|保定
101090206|高阳|保定
101090207|容城|保定
101090209|涞源|保定
101090210|望都|保定
101090211|安新|保定
101090212|易县|保定
101090214|曲阳|保定
101090215|蠡县|保定
101090216|顺平|保定
101090217|雄县|保定
101090218|涿州|保定
101090219|定州|保定
101090220|安国|保定
101090221|高碑店|保定
101090222|涞水|保定
101090223|定兴|保定
101090224|清苑|保定
101090225|博野|保定
101090202|满城|保定
101090301|张家口|张家口
101090303|张北|张家口
101090304|康保|张家口
101090305|沽源|张家口
101090306|尚义|张家口
101090314|崇礼|张家口
101090308|阳原|张家口
101090309|怀安|张家口
101090310|万全|张家口
101090311|怀来|张家口
101090312|涿鹿|张家口
101090313|赤城|张家口
101090302|宣化|张家口
101090307|蔚县|张家口
101090402|承德|承德
101090404|兴隆|承德
101090405|平泉|承德
101090410|围场|承德
101090407|隆化|承德
101090408|丰宁|承德
101090409|宽城|承德
101090403|承德县|承德
101090406|滦平|承德
101090501|唐山|唐山
101090503|丰润|唐山
101090504|滦县|唐山
101090505|滦南|唐山
101090511|迁安|唐山
101090507|迁西|唐山
101090508|玉田|唐山
101090509|唐海|唐山
101090510|遵化|唐山
101090502|丰南|唐山
101090506|乐亭|唐山
101090601|廊坊|廊坊
101090603|永清|廊坊
101090604|香河|廊坊
101090609|三河|廊坊
101090606|文安|廊坊
101090607|大厂|廊坊
101090608|霸州|廊坊
101090602|固安|廊坊
101090605|大城|廊坊
101090701|沧州|沧州
101090703|东光|沧州
101090704|海兴|沧州
101090705|盐山|沧州
101090706|肃宁|沧州
101090707|南皮|沧州
101090708|吴桥|沧州
101090709|献县|沧州
101090710|孟村|沧州
101090711|泊头|沧州
101090712|任丘|沧州
101090713|黄骅|沧州
101090714|河间|沧州
101090716|沧县|沧州
101090715|曹妃甸|沧州
101090702|青县|沧州
101090801|衡水|衡水
101090803|武邑|衡水
101090804|武强|衡水
101090805|饶阳|衡水
101090811|深州|衡水
101090807|故城|衡水
101090808|景县|衡水
101090809|阜城|衡水
101090810|冀州|衡水
101090802|枣强|衡水
101090806|安平|衡水
101090901|邢台|邢台
101090904|内邱|邢台
101090905|柏乡|邢台
101090906|隆尧|邢台
101090907|南和|邢台
101090908|宁晋|邢台
101090909|巨鹿|邢台
101090910|新河|邢台
101090911|广宗|邢台
101090912|平乡|邢台
101090913|威县|邢台
101090914|清河|邢台
101090915|临西|邢台
101090916|南宫|邢台
101090917|沙河|邢台
101090918|任县|邢台
101090919|内丘|邢台
101090902|临城|邢台
101091001|邯郸|邯郸
101091003|临漳|邯郸
101091004|成安|邯郸
101091005|大名|邯郸
101091006|涉县|邯郸
101091007|磁县|邯郸
101091008|肥乡|邯郸
101091009|永年|邯郸
101091010|邱县|邯郸
101091011|鸡泽|邯郸
101091012|广平|邯郸
101091013|馆陶|邯郸
101091014|魏县|邯郸
101091015|曲周|邯郸
101091016|武安|邯郸
101091002|峰峰|邯郸
101091101|秦皇岛|秦皇岛
101091106|北戴河|秦皇岛
101091104|抚宁|秦皇岛
101091105|卢龙|秦皇岛
101091102|青龙|秦皇岛
101091103|昌黎|秦皇岛
101180101|郑州|郑州
101180103|荥阳|郑州
101180108|上街|郑州
101180105|新密|郑州
101180106|新郑|郑州
101180107|中牟|郑州
101180102|巩义|郑州
101180104|登封|郑州
101180201|安阳|安阳
101180205|林州|安阳
101180204|内黄|安阳
101180202|汤阴|安阳
101180203|滑县|安阳
101180301|新乡|新乡
101180303|原阳|新乡
101180304|辉县|新乡
101180309|长恒|新乡
101180306|延津|新乡
101180307|封丘|新乡
101180308|长垣|新乡
101180302|获嘉|新乡
101180305|卫辉|新乡
101180401|许昌|许昌
101180405|禹州|许昌
101180404|长葛|许昌
101180402|鄢陵|许昌
101180403|襄城|许昌
101180501|平顶山|平顶山
101180503|宝丰|平顶山
101180508|石龙|平顶山
101180505|叶县|平顶山
101180506|舞钢|平顶山
101180507|鲁山|平顶山
101180502|郏县|平顶山
101180504|汝州|平顶山
101180601|信阳|信阳
101180603|罗山|信阳
101180604|光山|信阳
101180609|商城|信阳
101180606|淮滨|信阳
101180607|潢川|信阳
101180608|固始|信阳
101180602|息县|信阳
101180605|新县|信阳
101180701|南阳|南阳
101180703|方城|南阳
101180704|社旗|南阳
101180705|西峡|南阳
101180712|桐柏|南阳
101180707|镇平|南阳
101180708|淅川|南阳
101180709|新野|南阳
101180710|唐河|南阳
101180711|邓州|南阳
101180702|南召|南阳
101180706|内乡|南阳
101180801|开封|开封
101180805|兰考|开封
101180804|通许|开封
101180802|杞县|开封
101180803|尉氏|开封
101180901|洛阳|洛阳
101180903|孟津|洛阳
101180904|宜阳|洛阳
101180905|洛宁|洛阳
101180911|吉利|洛阳
101180907|嵩县|洛阳
101180908|偃师|洛阳
101180909|栾川|洛阳
101180910|汝阳|洛阳
101180902|新安|洛阳
101180906|伊川|洛阳
101181001|商丘|商丘
101181004|民权|商丘
101181009|永城|商丘
101181006|柘城|商丘
101181007|宁陵|商丘
101181008|夏邑|商丘
101181003|睢县|商丘
101181005|虞城|商丘
101181101|焦作|焦作
101181103|武陟|焦作
101181108|孟州|焦作
101181106|博爱|焦作
101181107|温县|焦作
101181102|修武|焦作
101181104|沁阳|焦作
101181201|鹤壁|鹤壁
101181203|淇县|鹤壁
101181202|浚县|鹤壁
101181301|濮阳|濮阳
101181305|范县|濮阳
101181304|清丰|濮阳
101181302|台前|濮阳
101181303|南乐|濮阳
101181401|周口|周口
101181403|太康|周口
101181404|淮阳|周口
101181410|沈丘|周口
101181406|商水|周口
101181407|项城|周口
101181408|郸城|周口
101181409|鹿邑|周口
101181402|扶沟|周口
101181405|西华|周口
101181501|漯河|漯河
101181503|舞阳|漯河
101181504|临颖|漯河
101181502|临颍|漯河
101181601|驻马店|驻马店
101181603|遂平|驻马店
101181604|上蔡|驻马店
101181610|正阳|驻马店
101181606|泌阳|驻马店
101181607|平舆|驻马店
101181608|新蔡|驻马店
101181609|确山|驻马店
101181602|西平|驻马店
101181605|汝南|驻马店
101181701|三门峡|三门峡
101181706|陕县|三门峡
101181704|卢氏|三门峡
101181705|义马|三门峡
101181702|灵宝|三门峡
101181703|渑池|三门峡
101181801|济源|济源
101050101|哈尔滨|哈尔滨
101050103|呼兰|哈尔滨
101050104|阿城|哈尔滨
101050105|宾县|哈尔滨
101050106|依兰|哈尔滨
101050113|木兰|哈尔滨
101050108|通河|哈尔滨
101050109|方正|哈尔滨
101050110|延寿|哈尔滨
101050111|尚志|哈尔滨
101050112|五常|哈尔滨
101050102|双城|哈尔滨
101050107|巴彦|哈尔滨
101050201|齐齐哈尔|齐齐哈尔
101050203|龙江|齐齐哈尔
101050204|甘南|齐齐哈尔
101050210|泰来|齐齐哈尔
101050206|依安|齐齐哈尔
101050207|拜泉|齐齐哈尔
101050208|克山|齐齐哈尔
101050209|克东|齐齐哈尔
101050202|讷河|齐齐哈尔
101050205|富裕|齐齐哈尔
101050301|牡丹江|牡丹江
101050303|穆棱|牡丹江
101050307|东宁|牡丹江
101050305|绥芬河|牡丹江
101050306|宁安|牡丹江
101050302|海林|牡丹江
101050304|林口|牡丹江
101050401|佳木斯|佳木斯
101050403|抚远|佳木斯
101050407|富锦|佳木斯
101050405|桦南|佳木斯
101050406|同江|佳木斯
101050402|汤原|佳木斯
101050404|桦川|佳木斯
101050501|绥化|绥化
101050503|安达|绥化
101050504|海伦|绥化
101050510|绥棱|绥化
101050506|望奎|绥化
101050507|兰西|绥化
101050508|青冈|绥化
101050509|庆安|绥化
101050502|肇东|绥化
101050505|明水|绥化
101050601|黑河|黑河
101050606|北安|黑河
101050604|逊克|黑河
101050605|五大连池|黑河
101050602|嫩江|黑河
101050603|孙吴|黑河
101050701|大兴安岭|大兴安岭
101050703|漠河|大兴安岭
101050708|加格达奇|大兴安岭
101050705|呼中|大兴安岭
101050706|新林|大兴安岭
101050702|塔河|大兴安岭
101050704|呼玛|大兴安岭
101050801|伊春|伊春
101050805|嘉荫|伊春
101050804|铁力|伊春
101050802|乌伊岭|伊春
101050803|五营|伊春
101050901|大庆|大庆
101050905|杜蒙|大庆
101050904|肇源|大庆
101050902|林甸|大庆
101050903|肇州|大庆
101051002|七台河|七台河
101051003|勃利|七台河
101051101|鸡西|鸡西
101051103|密山|鸡西
101051104|鸡东|鸡西
101051102|虎林|鸡西
101051201|鹤岗|鹤岗
101051203|萝北|鹤岗
101051202|绥滨|鹤岗
101051301|双鸭山|双鸭山
101051305|友谊|双鸭山
101051304|饶河|双鸭山
101051302|集贤|双鸭山
101051303|宝清|双鸭山
101200101|武汉|武汉
101200106|东西湖|武汉
101200104|新洲|武汉
101200105|江夏|武汉
101200102|蔡甸|武汉
101200103|黄陂|武汉
101200201|襄樊|襄樊
101200203|保康|襄樊
101200208|枣阳|襄樊
101200205|宜城|襄樊
101200206|老河口|襄樊
101200207|谷城|襄樊
101200202|襄阳|襄樊
101200204|南漳|襄樊
101200301|鄂州|鄂州
101200302|梁子湖|鄂州
101200401|孝感|孝感
101200403|云梦|孝感
101200407|孝昌|孝感
101200405|应城|孝感
101200406|汉川|孝感
101200402|安陆|孝感
101200404|大悟|孝感
101200501|黄冈|黄冈
101200502|红安|黄冈
101200503|麻城|黄冈
101200510|团风|黄冈
101200505|英山|黄冈
101200506|浠水|黄冈
101200507|蕲春|黄冈
101200508|黄梅|黄冈
101200509|武穴|黄冈
101200504|罗田|黄冈
101200601|黄石|黄石
101200606|西塞山|黄石
101200604|铁山|黄石
101200605|下陆|黄石
101200602|大冶|黄石
101200603|阳新|黄石
101200701|咸宁|咸宁
101200706|通山|咸宁
101200704|崇阳|咸宁
101200705|通城|咸宁
101200702|赤壁|咸宁
101200703|嘉鱼|咸宁
101200801|荆州|荆州
101200803|公安|荆州
101201406|沙市|荆州
101200805|监利|荆州
101200806|洪湖|荆州
101200807|松滋|荆州
101200802|江陵|荆州
101200804|石首|荆州
101200901|宜昌|宜昌
101200903|秭归|宜昌
101200904|兴山|宜昌
101200905|宜昌县|宜昌
101200912|夷陵|宜昌
101200907|当阳|宜昌
101200908|长阳|宜昌
101200909|宜都|宜昌
101200910|枝江|宜昌
101200911|三峡|宜昌
101200902|远安|宜昌
101200906|五峰|宜昌
101201001|恩施|恩施
101201003|建始|恩施
101201008|巴东|恩施
101201005|宣恩|恩施
101201006|鹤峰|恩施
101201007|来凤|恩施
101201002|利川|恩施
101201004|咸丰|恩施
101201101|十堰|十堰
101201103|郧西|十堰
101201104|郧县|十堰
101201109|张湾|十堰
101201106|房县|十堰
101201107|丹江口|十堰
101201108|茅箭|十堰
101201102|竹溪|十堰
101201105|竹山|十堰
101201201|神农架|神农架
101201301|随州|随州
101201302|广水|随州
101201401|荆门|荆门
101201405|沙洋|荆门
101201404|掇刀|荆门
101201402|钟祥|荆门
101201403|京山|荆门
101201501|天门|天门
101201601|仙桃|仙桃
101201701|潜江|潜江
101250101|长沙|长沙
101250105|望城|长沙
101250104|马坡岭|长沙
101250102|宁乡|长沙
101250103|浏阳|长沙
101250201|湘潭|湘潭
101250203|湘乡|湘潭
101250202|韶山|湘潭
101250301|株洲|株洲
101250306|炎陵|株洲
101250305|茶陵|株洲
101250302|攸县|株洲
101250303|醴陵|株洲
101250401|衡阳|衡阳
101250403|衡东|衡阳
101250404|祁东|衡阳
101250409|南岳|衡阳
101250406|常宁|衡阳
101250407|衡南|衡阳
101250408|耒阳|衡阳
101250402|衡山|衡阳
101250405|衡阳县|衡阳
101250501|郴州|郴州
101250503|嘉禾|郴州
101250504|宜章|郴州
101250505|临武|郴州
101250512|苏仙|郴州
101250508|汝城|郴州
101250509|安仁|郴州
101250510|永兴|郴州
101250511|桂东|郴州
101250502|桂阳|郴州
101250507|资兴|郴州
101250601|常德|常德
101250603|桃源|常德
101250608|津市|常德
101250605|澧县|常德
101250606|临澧|常德
101250607|石门|常德
101250602|安乡|常德
101250604|汉寿|常德
101250700|益阳|益阳
101250705|沅江|益阳
101250703|桃江|益阳
101250704|安化|益阳
101250701|赫山区|益阳
101250702|南县|益阳
101250801|娄底|娄底
101250806|涟源|娄底
101250804|冷水滩|娄底
101250805|新化|娄底
101250802|双峰|娄底
101250803|冷水江|娄底
101250901|邵阳|邵阳
101250903|洞口|邵阳
101250904|新邵|邵阳
101250910|邵阳县|邵阳
101250906|绥宁|邵阳
